11 1.5854740e+02 0.0018936 8.1651100e-06 -8.7825860e+01 2.4327490e+02 -1.3807830e+01
11 1.6082780e+02 0.00163626 -2.4022250e-05 1.9166130e+01 6.9247070e+02 6.7424230e+00
11 1.5747400e+02 0.00236781 -1.6592380e-05 7.2812190e+01 -7.0620040e+02 -1.7704630e+00
11 1.5879600e+02 0.00233919 -2.9132740e-06 7.5027590e+01 -5.8114760e+02 2.5999180e+00
11 1.5136500e+02 0.00239632 -6.2300770e-06 8.4097670e+01 -6.3770950e+02 -3.7233490e+00
11 1.6211630e+02 0.00159672 6.6951270e-05 1.1829420e+02 5.0704860e+02 -1.1647310e+01
11 1.5886300e+02 0.00233461 -4.0786140e-05 1.4929530e+02 -7.8242420e+02 7.7098330e+00
11 1.3167040e+02 0.00185052 4.2992570e-05 2.0376570e+02 1.9394380e+02 -8.5095300e+00
11 1.6146700e+02 0.00229379 5.5839290e-06 2.6130090e+02 -5.2887880e+02 -8.9144230e+00
11 1.5451110e+02 0.00197741 -1.4308170e-05 2.6285000e+02 5.0364810e+01 -4.8930380e+00
11 1.5511980e+02 0.00175569 -5.8989890e-05 3.2851580e+02 2.8284870e+02 -4.2903430e+00
11 1.4766380e+02 0.00184125 7.6007580e-05 3.4330300e+02 1.5110650e+02 1.2920910e+01
11 1.5787460e+02 0.00166928 7.2462370e-05 3.6682240e+02 4.2653650e+02 3.4869590e+00
11 1.5627690e+02 0.0018072 -1.9450330e-05 4.1662870e+02 9.9478410e+01 1.3112510e+01
11 1.3426290e+02 0.00156042 9.4917360e-06 4.7137910e+02 5.8003820e+02 3.3101720e+00
11 1.6116780e+02 0.00225088 -7.6776530e-06 4.8572190e+02 -1.9032170e+02 -7.7421640e+00
11 1.5889220e+02 0.00167886 -7.5773430e-06 4.9669250e+02 5.7784640e+02 6.2979000e+00
11 1.5133940e+02 0.0018663 1.2951890e-04 5.5249610e+02 5.1972350e+01 1.8435670e+01
11 1.5800160e+02 0.00216475 1.1421860e-04 6.6608810e+02 -2.0449400e+02 -8.4493140e+00
11 1.5684650e+02 0.00217253 1.9209900e-05 -3.8863190e+02 -3.6819220e+02 -8.0410300e+00
11 1.4811100e+02 0.00162709 9.1992320e-06 -3.6092360e+02 8.4173180e+02 -8.5916670e+00
11 1.6085230e+02 0.00231373 -1.3286720e-05 -3.1069230e+02 -1.0512140e+03 1.5085360e+00
11 1.4930090e+02 0.0019274 -5.2555560e-05 -2.8946660e+02 1.1064280e+02 2.7441680e+01
11 1.6204950e+02 0.00226998 5.3031570e-05 -1.4495310e+02 -5.6056650e+02 -9.7514170e+00
11 1.5208160e+02 0.00171929 -5.8841440e-05 -7.2783390e+01 3.8085410e+02 5.6698300e+00
11 1.5846980e+02 0.00194814 2.5798980e-05 2.5752290e+01 1.0207300e+02 6.9582330e+00
11 1.4222020e+02 0.00181964 5.8667570e-05 1.5315700e+02 2.2811740e+02 -5.3311150e+00
11 1.3661530e+02 0.00169657 -7.2851020e-05 2.1641310e+02 4.6736460e+02 9.6752960e+00
11 1.5943440e+02 0.00185717 -1.3955560e-05 2.5559480e+02 2.0667060e+02 1.3431490e+01
11 1.2836730e+02 0.00232539 1.6187320e-05 2.7151290e+02 -3.4765330e+02 -1.1901990e+00
11 1.6156920e+02 0.00187453 -3.8020040e-05 3.0956690e+02 9.0964600e+01 -1.0598270e+01
11 1.6165330e+02 0.00213362 4.3543950e-05 3.1346610e+02 -1.7148740e+02 -1.6374300e+01
11 1.5969170e+02 0.00219367 -3.2921810e-05 3.1921150e+02 -2.3620650e+02 -1.0236030e+01
11 1.5194660e+02 0.00155416 6.1435520e-05 5.3964210e+02 5.5181240e+02 -1.0591940e+01
11 1.5604960e+02 0.00186872 3.1782900e-05 5.4970740e+02 1.1745880e+02 9.3379720e-01
11 1.4341120e+02 0.00243477 -2.8782130e-05 6.3247810e+02 -7.2109240e+02 1.6181720e+00
11 1.5108300e+02 0.00176279 1.6889760e-05 -3.6427480e+02 4.3480430e+02 -1.5202670e+01
11 1.4713950e+02 0.0023541 2.1265190e-06 -3.5287710e+02 -7.2124160e+02 -2.8154770e+00
11 1.6222620e+02 0.00166046 3.5051350e-05 -2.9176910e+02 7.0865760e+02 -1.2495410e+01
11 1.5419020e+02 0.0018399 -3.1027430e-05 -2.3162100e+02 3.0314920e+02 1.9996060e+01
11 1.5573460e+02 0.00166267 -3.4549550e-05 -1.4169180e+02 6.0475730e+02 1.1904910e+01
11 1.6180350e+02 0.00215859 -3.4209590e-05 -1.1632670e+02 -3.0954880e+02 1.9197750e+01
11 1.5432430e+02 0.00210083 -6.6523750e-06 -1.0458530e+02 -2.7686400e+02 -8.4300990e+00
11 1.5315970e+02 0.00162527 3.4304570e-06 -8.9532410e+01 8.8334230e+02 -1.4455420e+00
11 1.4841480e+02 0.00200808 -6.6112140e-05 -6.9408390e+01 4.3192210e+01 2.3493990e+01
11 1.4223600e+02 0.00194746 -1.8166660e-05 -3.1813570e+01 4.0266910e+01 -1.0841490e+01
11 1.3959550e+02 0.00233761 1.5535740e-06 3.9396090e+01 -1.0875090e+03 -1.6936710e+00
11 1.5768830e+02 0.00196277 -5.6447450e-07 8.5352710e+01 1.2604210e+02 1.3233790e+01
11 1.5622010e+02 0.00175586 -2.8387210e-05 1.2228250e+02 4.8524510e+02 3.6238580e+00
11 1.4287580e+02 0.00186624 3.4526850e-05 1.8563510e+02 1.6289120e+02 -7.7649370e+00
11 1.5651620e+02 0.0022825 3.1000790e-05 1.8829690e+02 -5.4998060e+02 2.0615220e+00
11 1.3680680e+02 0.00178664 -8.6648830e-05 2.2591090e+02 2.0488860e+02 1.8898940e+01
11 1.6234140e+02 0.0023592 7.7548840e-06 2.3828150e+02 -8.5538690e+02 -1.9061760e+00
11 1.3844310e+02 0.00202831 3.2830160e-05 3.9929920e+02 -4.2316890e+01 1.8400600e+01
11 1.6126860e+02 0.0023389 -4.3667670e-06 -2.6788280e+02 -1.0266930e+03 7.8734680e+00
11 1.6059560e+02 0.00225101 -7.3651100e-06 -2.2986970e+02 -3.7879800e+02 -1.4196780e+00
11 1.5091190e+02 0.00225404 -7.2286810e-05 -2.2575630e+02 -4.5783590e+02 2.7101240e+01
11 1.5646930e+02 0.00213318 -1.6659070e-05 -1.8946790e+02 -2.0427890e+02 -8.1989980e+00
11 1.3253050e+02 0.0019593 -2.4126350e-05 -1.7935910e+02 8.2195500e+01 2.1496330e+01
11 1.5215960e+02 0.00215558 -4.6597460e-05 -1.4328550e+02 -1.8582040e+02 2.4181720e+01
11 1.5789760e+02 0.0016459 -5.3473960e-06 -1.0759530e+02 8.2422740e+02 5.3914040e+00
11 1.5081890e+02 0.00205992 -3.9211390e-05 -8.2128700e+01 -2.4542870e+01 -3.1061690e+00
11 1.4774260e+02 0.00231118 4.0157550e-05 -5.3192710e+01 -9.3690140e+02 -9.4285090e+00
11 1.5665080e+02 0.00172388 9.2369030e-06 -2.6990970e+01 5.5233200e+02 -3.3062190e+00
11 1.6182350e+02 0.002235 3.2517430e-05 -2.1356500e+00 -6.6565810e+02 -1.9940830e+00
11 1.4945200e+02 0.0021636 3.5606710e-05 8.7012850e+00 -2.2808980e+02 4.5764660e+00
11 1.5763610e+02 0.00207649 6.6952910e-05 7.1454000e+01 -1.1349730e+02 -5.1037720e-01
11 1.5721980e+02 0.00167705 7.6872600e-05 1.3461160e+02 5.5215550e+02 -9.7765360e+00
11 1.6099830e+02 0.00211088 -5.0187680e-05 1.8737830e+02 -1.5568440e+02 9.2505340e+00
11 1.3713110e+02 0.00196107 -6.1721080e-05 1.9452430e+02 -1.7682840e+01 1.5906440e+01
11 1.5444620e+02 0.00189066 6.8552090e-06 1.9938100e+02 1.0595780e+02 -7.5460120e+00
11 1.4748390e+02 0.00177181 3.7382250e-05 2.3517710e+02 2.3318980e+02 6.9454830e+00
11 1.5830240e+02 0.00183893 9.7985990e-05 3.5733240e+02 2.7360010e+02 -1.7857500e+01
11 1.5578580e+02 0.00172709 8.1136840e-05 3.6555720e+02 3.9221300e+02 1.0988550e+00
11 1.5516970e+02 0.00183334 -5.7478910e-05 3.9376270e+02 1.6262140e+02 -8.0754130e+00
11 1.5571920e+02 0.00227011 1.1260910e-05 3.9474620e+02 -2.8497530e+02 8.4819200e+00
11 1.5441490e+02 0.00176533 1.0659960e-04 4.1112460e+02 2.7926910e+02 -4.5824120e+00
11 1.4737440e+02 0.00212863 -4.0942970e-05 4.1611490e+02 -9.0564210e+01 1.2013850e+01
11 1.6197150e+02 0.00229631 2.4433420e-05 5.6836310e+02 -3.7024700e+02 3.5619700e+00
11 1.6023050e+02 0.0016629 3.7845840e-05 -4.8965780e+02 7.9553730e+02 -1.8477680e+01
11 1.5933190e+02 0.00238182 4.5262670e-06 -3.8606800e+02 -8.4139050e+02 -1.0006260e+00
11 1.5022150e+02 0.00221157 5.2415150e-05 -3.6851530e+02 -2.8646550e+02 -2.2848290e+01
11 1.6231820e+02 0.00224743 -1.8983860e-05 -2.8037940e+02 -5.4956570e+02 8.8272460e-02
11 1.5085270e+02 0.00219713 2.8466550e-05 -1.5977620e+02 -3.9597940e+02 2.5743610e+00
11 1.5289990e+02 0.00164831 2.4675020e-05 -3.2211250e+01 5.8573470e+02 -6.1156970e+00
11 1.6133630e+02 0.00169185 -5.5180260e-06 -1.4708150e+01 7.2133540e+02 -3.7152560e+00
11 1.5838090e+02 0.00187357 -9.5094550e-05 1.4470400e+01 1.7612240e+02 1.9741520e+01
11 1.4403530e+02 0.00209738 -3.4818600e-05 2.4200330e+02 -1.5995160e+02 -1.2426670e+01
11 1.3674260e+02 0.00211121 4.5419400e-05 2.6728040e+02 -1.4235700e+02 -1.8047980e+01
11 1.6174090e+02 0.00168635 -3.4798400e-05 3.0110380e+02 3.1301300e+02 -9.0680190e+00
11 1.4555120e+02 0.00192709 -3.2723800e-05 3.5311030e+02 6.9041150e+01 1.3059500e+01
11 1.4770050e+02 0.00191222 -3.1608340e-05 4.9277880e+02 9.4226070e+01 1.3125670e+01
11 1.5077900e+02 0.00162267 9.8897050e-06 -4.0647610e+02 1.1123010e+03 -1.0140210e+01
11 1.6081610e+02 0.00215002 1.3695270e-05 -2.9186060e+02 -2.4442760e+02 4.2592460e+00
11 1.6045480e+02 0.00221562 9.1697000e-05 -2.4142890e+02 -3.7324060e+02 -3.7088440e+01
11 1.5059950e+02 0.00177797 8.8706000e-06 -2.3821750e+02 4.0774460e+02 -1.4569120e+01
11 1.3606400e+02 0.00168197 -1.5877730e-05 -1.4821420e+02 7.0387300e+02 4.5753170e+00
11 1.6192320e+02 0.00192634 -1.4446100e-05 -1.0939000e+02 7.7043390e+01 -5.5095650e+00
11 1.5118020e+02 0.00183901 -2.7303670e-05 -8.6685890e+01 3.7705250e+02 4.5282530e+00
11 1.6169520e+02 0.00173165 -1.2085630e-05 -6.2478800e+01 6.9029700e+02 9.2698500e+00
11 1.5645710e+02 0.00179308 -7.1659560e-05 9.5951370e+01 3.1143760e+02 7.0730250e+00
11 1.6039580e+02 0.00168844 7.6568330e-06 1.1925730e+02 8.3876220e+02 1.1134820e+00
11 1.5483450e+02 0.00172019 9.1407070e-06 1.5680930e+02 3.6446810e+02 -1.2210000e+01
11 1.3734580e+02 0.00165098 -6.0955480e-05 1.5833120e+02 6.9235510e+02 1.3369900e+01
11 1.4680280e+02 0.00189303 8.2588290e-05 1.7531750e+02 1.0225150e+02 -1.0921980e+01
11 1.5529160e+02 0.00197988 3.0158810e-05 1.8448030e+02 1.2913940e+02 1.0727030e+01
11 1.5945110e+02 0.00183077 -3.4185480e-05 2.6540480e+02 1.9475430e+02 -9.8438830e+00
11 1.5829160e+02 0.0018174 8.2914060e-06 2.6629160e+02 2.3671770e+02 -1.4140290e+01
11 1.4697100e+02 0.00227604 3.6644220e-05 2.9400440e+02 -2.6192390e+02 -2.6808170e+00
11 1.5264410e+02 0.00223079 -1.8872180e-05 3.1402770e+02 -2.7397810e+02 1.5639100e+00
11 1.5389050e+02 0.00232344 3.3920540e-05 3.3279190e+02 -3.5863990e+02 -8.2780140e+00
11 1.4722540e+02 0.00229409 5.9718390e-05 5.8464540e+02 -5.6254710e+02 5.2669400e+00
11 1.5584880e+02 0.00226369 4.3601350e-05 -4.9755840e+02 -5.4519370e+02 -1.5545900e+01
11 1.4542630e+02 0.00229576 -2.6832520e-05 -3.1683870e+02 -7.4473230e+02 2.3221240e+01
11 1.5975380e+02 0.00218498 -6.0701160e-06 -2.8650950e+02 -3.1282280e+02 -5.5327570e-02
11 1.5202730e+02 0.00174996 7.3425590e-06 -2.5699210e+02 4.7854970e+02 -6.5797140e+00
11 1.4694920e+02 0.00204905 5.2703160e-05 -2.5600330e+02 -7.0830230e+01 -2.9101350e+01
11 1.4283460e+02 0.00168469 7.0375210e-05 -2.5275870e+02 6.4398720e+02 -2.3328350e+01
11 1.2613880e+02 0.00224727 4.6877190e-05 -2.1496450e+02 -4.4286360e+02 -1.7501310e+01
11 1.4839380e+02 0.00198928 6.2950360e-06 -1.9267340e+02 -2.8550750e+01 -6.7708120e+00
11 1.6056540e+02 0.00226329 1.9805910e-05 -1.6929930e+02 -8.1377300e+02 -6.8981250e+00
11 1.5164830e+02 0.0022721 -6.7211910e-05 -1.1142400e+02 -5.9142710e+02 3.0535800e+01
11 1.5765470e+02 0.00234551 5.3406050e-06 -7.1616450e+01 -8.2723210e+02 -4.7453020e+00
11 1.5735200e+02 0.00213027 8.9326860e-06 -6.7896500e+01 -1.7786350e+02 1.0887010e+01
11 1.5635310e+02 0.00204765 -3.3186770e-05 -2.2652980e+01 -6.7992610e+01 -3.2784460e+00
11 1.6093820e+02 0.00170862 -5.2263830e-05 -1.4392160e+01 4.9534740e+02 5.4258340e+00
11 1.6018730e+02 0.00171835 -1.6909190e-05 4.2763410e+01 5.6605620e+02 -2.1179910e+00
11 1.5913780e+02 0.00226924 5.4775850e-05 1.2599410e+02 -4.9149210e+02 -2.5510010e+00
11 1.5997280e+02 0.00198884 3.3749700e-05 1.4270150e+02 3.5092210e+01 -1.4159350e+01
11 1.4945520e+02 0.00232664 -3.7328660e-05 1.5406920e+02 -6.1185100e+02 3.6475780e+00
11 1.4606650e+02 0.00209753 1.6288580e-06 1.5580250e+02 -1.4780110e+02 -7.1322320e+00
11 1.6089820e+02 0.00235837 4.9807190e-05 1.5940340e+02 -5.6424480e+02 -3.1093200e+00
11 1.6054340e+02 0.00221828 -2.9554210e-05 2.0187280e+02 -2.5498020e+02 -9.8298420e+00
11 1.4554270e+02 0.00222811 6.3929420e-05 2.7625730e+02 -2.8471530e+02 -1.0351100e+01
11 1.5248350e+02 0.00184062 7.6706400e-06 2.7647290e+02 2.2238510e+02 -1.3542380e+01
11 1.4605350e+02 0.00219096 5.1952270e-05 3.1091460e+02 -9.8968670e+01 -1.0045900e+01
11 1.5514660e+02 0.00189844 -9.1343730e-06 4.1219030e+02 1.4599590e+02 1.3351670e+01
11 1.6109140e+02 0.00176903 -8.3668830e-05 4.5709060e+02 3.3793430e+02 -8.3666790e+00
11 1.5835390e+02 0.00220394 -7.9657050e-05 -4.2042570e+02 -5.3147460e+02 3.3423270e+01
11 1.5084450e+02 0.00200302 -4.9102540e-05 -3.0847770e+02 3.2465430e+01 5.2355920e+00
11 1.6225290e+02 0.00213704 -4.2833760e-05 -2.3540770e+02 -2.8030570e+02 2.2085040e+01
11 1.6036080e+02 0.0020722 -5.2368350e-05 -2.0338370e+02 -1.2574270e+02 1.7090440e+01
11 1.4884450e+02 0.00195579 3.3807560e-05 -2.0170320e+02 6.5349330e+01 -2.4416390e+01
11 1.3353480e+02 0.00214611 3.5311360e-05 -1.6678030e+02 -2.7257700e+02 -8.1711130e+00
11 1.6212440e+02 0.00199682 -9.7116510e-06 -1.5450190e+02 4.1399770e+01 9.7132720e+00
11 1.5687740e+02 0.00165573 5.0250070e-06 -1.1096990e+02 8.0607700e+02 -6.3325580e-01
11 1.1345630e+02 0.00174415 1.9801380e-05 -7.3202020e+01 4.1572250e+02 -1.6903990e+01
11 1.5711770e+02 0.00217992 -4.9884940e-05 -2.2877500e+01 -2.5683400e+02 3.4006270e+00
11 1.5639200e+02 0.00186975 -7.7372640e-06 3.5233630e+01 1.1599000e+02 -1.1056560e+01
11 1.5497000e+02 0.00166124 -2.8237940e-05 5.1240010e+01 7.5695500e+02 2.6658890e+00
11 1.5799750e+02 0.00177262 -7.5564960e-05 6.0653980e+01 4.1095240e+02 1.0122230e+01
11 1.4579060e+02 0.00212772 -2.7179450e-05 1.4684830e+02 -1.2046840e+02 1.5120020e+01
11 1.6199330e+02 0.002294 4.1791790e-05 1.5300500e+02 -3.3133010e+02 -7.4593640e+00
11 1.5655840e+02 0.00202724 -6.7392120e-05 1.6486190e+02 -1.3675990e+01 8.7108040e+00
11 1.5818840e+02 0.00195794 -6.5164720e-05 1.9448160e+02 7.4025890e+01 1.5353850e+01
11 1.6232490e+02 0.00204191 -6.8911630e-05 2.5878470e+02 1.7601550e+01 5.7415080e+00
11 1.3725810e+02 0.00204498 1.9721660e-05 2.6995230e+02 -9.9019770e+01 -8.5071990e+00
11 1.3146900e+02 0.00227482 5.3055150e-05 2.9203890e+02 -2.7890140e+02 -1.1062470e+01
11 1.3329460e+02 0.00199578 -5.8865030e-05 3.9008850e+02 -2.1306690e+00 1.7835550e+01
11 1.5874660e+02 0.00192662 -5.4181570e-05 3.9264450e+02 4.0291290e+01 1.4740760e+01
11 1.5199220e+02 0.00165831 2.0577600e-05 4.1967880e+02 3.9595470e+02 -1.0511390e+01
11 1.3636990e+02 0.00192303 6.6899110e-05 4.8990210e+02 1.3913200e+02 1.2352570e+01
11 1.5895520e+02 0.00206321 1.9140930e-05 -2.3628250e+02 -1.9204350e+02 -5.0411150e+00
11 1.4998380e+02 0.00242255 -2.7934230e-05 -2.2839080e+02 -8.1033930e+02 4.3895120e+00
11 1.5688980e+02 0.00230014 3.7019180e-05 -1.8753490e+02 -8.2831070e+02 -9.0548260e+00
11 1.5924260e+02 0.00235442 3.8884170e-06 -1.5438550e+02 -6.4575990e+02 6.2651530e+00
11 1.3469750e+02 0.00234693 5.6737410e-05 -1.4018430e+02 -6.2600010e+02 -8.5310700e+00
11 1.6085820e+02 0.00173915 4.0683440e-05 -1.1425240e+02 4.9813270e+02 -1.3727440e+01
11 1.5717630e+02 0.00225823 3.6843570e-05 -1.0441480e+02 -5.0594920e+02 -1.6994950e+01
11 1.3435790e+02 0.00216512 4.9190360e-05 -4.7371550e+01 -2.9620000e+02 2.0045190e+00
11 1.4891070e+02 0.00232691 2.4582780e-05 -1.7400860e+01 -5.8850900e+02 3.0176140e+00
11 1.6236380e+02 0.00186846 -5.1741350e-05 6.5962150e+01 2.3380350e+02 -3.2030780e+00
11 1.5733800e+02 0.00198462 2.1613990e-05 8.5477950e+01 3.0966750e+01 6.3871980e+00
11 1.5772910e+02 0.00203719 7.5036540e-05 1.5023590e+02 -6.5063260e+01 -1.8445390e+01
11 1.4208660e+02 0.00193968 6.1793390e-05 1.5762540e+02 1.9513970e+01 -1.3013330e+01
11 1.5979240e+02 0.00206612 4.9022450e-05 1.7509740e+02 -5.0239440e+01 -1.8521710e+01
11 1.6044900e+02 0.00179012 -2.4289350e-05 2.0508940e+02 3.1708980e+02 -9.6811170e+00
11 1.5121020e+02 0.00209769 6.6411710e-05 2.1345890e+02 -2.8198430e+02 -4.3872120e+00
11 1.4405520e+02 0.00208462 5.5573130e-05 2.1724430e+02 -8.6491470e+01 3.2273240e+00
11 1.5672070e+02 0.00183746 1.0362700e-05 2.9189050e+02 1.7762790e+02 1.2378800e+01
11 1.5845720e+02 0.00182247 6.9216080e-05 3.1971490e+02 1.9165160e+02 -8.8623670e-01
11 1.3799950e+02 0.00164653 -1.9780380e-05 4.1672570e+02 4.2974840e+02 1.1045150e+01
11 1.4936870e+02 0.0024159 7.4984070e-05 4.1708530e+02 -5.2862880e+02 -1.2716170e+01
11 1.5524520e+02 0.00187796 -7.2811320e-06 4.6821550e+02 7.4374180e+01 1.6145720e+01
11 1.4700240e+02 0.00165983 3.5224040e-05 4.8979770e+02 6.8636070e+02 -5.8763430e+00
11 1.5688050e+02 0.00201996 -1.6524390e-04 5.3543060e+02 -4.8878670e+01 -5.9741110e+00
11 1.6135800e+02 0.00168814 1.3630610e-05 -2.1507070e+02 6.3472340e+02 -1.1288260e+01
11 1.5861480e+02 0.00219938 -3.8842900e-05 -1.3516570e+02 -3.5835940e+02 2.4251440e-01
11 1.5755320e+02 0.0021691 1.6538880e-05 -1.2686990e+02 -2.4162490e+02 -1.7503210e+01
11 1.6171600e+02 0.00208923 -1.1163920e-05 -9.6289240e+01 -1.6302400e+02 1.6767630e+01
11 1.5539900e+02 0.00210573 1.7512590e-05 -8.7649620e+01 -1.4903870e+02 9.9569800e+00
11 1.5846880e+02 0.00234423 -2.6786630e-05 -6.6578140e+01 -1.0876710e+03 2.3862490e+00
11 1.5453930e+02 0.00174094 -6.7932170e-05 -2.9340020e+01 3.4879420e+02 1.1768740e+01
11 1.5789970e+02 0.00231279 -6.8479610e-05 9.8546410e+01 -6.7134970e+02 2.1920650e+01
11 1.5161070e+02 0.00217592 -4.4973150e-05 1.4611200e+02 -2.5375680e+02 8.3980070e+00
11 1.5740090e+02 0.00179885 4.5654760e-05 1.8068970e+02 2.4019020e+02 -8.5082850e+00
11 1.4845180e+02 0.00162967 -1.6645690e-05 1.8368530e+02 6.2725960e+02 1.0932850e-01
11 1.5644640e+02 0.00205425 7.9647150e-05 2.6378560e+02 -1.1681320e+02 -2.6706560e-01
11 1.5513450e+02 0.00211098 4.7658890e-05 2.9283970e+02 -9.6190330e+01 -1.4881760e+01
11 1.5236520e+02 0.00166052 7.9849410e-05 3.2935440e+02 5.4159700e+02 -1.1760230e+01
11 1.6025710e+02 0.00171793 3.5744210e-05 3.6629380e+02 4.6615610e+02 7.0706500e+00
11 1.6085530e+02 0.00224589 2.1551440e-05 4.3278770e+02 -4.2413440e+02 8.5253370e+00
11 1.5934140e+02 0.00186559 -2.5685370e-05 -3.0250120e+02 2.8806380e+02 1.2909400e+01
11 1.5871520e+02 0.00233738 -2.8443280e-05 -2.3716120e+02 -1.1356840e+03 1.1579010e+01
11 1.4566850e+02 0.00204403 -5.6791600e-05 -1.9411910e+02 -5.5337550e+01 2.3308980e+01
11 1.5620570e+02 0.00184863 -5.3640630e-05 -1.9213210e+02 3.0168540e+02 2.2076980e+01
11 1.6184410e+02 0.00177165 -2.0483650e-05 -1.8342210e+02 5.0342730e+02 -3.6359430e+00
11 1.5819020e+02 0.00197751 -3.7783700e-05 -1.7742170e+02 6.7564760e+01 1.0768750e+01
11 1.6214770e+02 0.00176811 8.5638250e-07 -1.1579730e+02 3.8657720e+02 9.9989600e+00
11 1.5726950e+02 0.00183582 -9.8125170e-06 -5.5765290e+01 2.6226450e+02 -9.4959830e+00
11 1.4760800e+02 0.00235604 3.0533300e-06 -4.1340930e+01 -9.1738610e+02 1.2504240e+00
11 1.5419350e+02 0.00166588 9.0624290e-07 -3.7904750e+01 9.8208510e+02 1.1452430e+01
11 1.5418060e+02 0.00232901 -5.8207490e-05 3.0676410e+01 -7.6336000e+02 1.9077070e+01
11 1.5970900e+02 0.00224003 -1.7349500e-05 1.2752000e+02 -3.0185180e+02 6.1734790e+00
11 1.6138570e+02 0.0023488 -4.0607940e-05 1.4895310e+02 -6.8468440e+02 4.0378400e+00
11 1.5609470e+02 0.00204188 -1.1905320e-04 1.9010790e+02 -2.9037850e+01 1.0994480e+01
11 1.5056180e+02 0.0022902 9.0379440e-05 2.3863670e+02 -4.4337380e+02 -6.9867530e+00
11 1.6082500e+02 0.00212069 3.9830170e-05 2.8206190e+02 -1.5087950e+02 -1.4680430e+01
11 1.6182640e+02 0.00226341 7.4618870e-06 2.9151080e+02 -4.2184290e+02 -1.1135460e+00
11 1.5565900e+02 0.00226631 4.3283410e-05 3.1413730e+02 -2.9494230e+02 -1.4747860e+01
11 1.5608360e+02 0.00167602 -5.8243290e-05 3.6489130e+02 6.1745110e+02 1.2071000e+01
11 1.5373090e+02 0.00177787 -4.9598470e-05 3.7492520e+02 1.5987060e+02 -1.2422670e+01
11 1.6093170e+02 0.00209443 -4.6058140e-05 -2.3637220e+02 -1.6140060e+02 1.8375370e+01
11 1.5470650e+02 0.00231856 -9.4840470e-05 -1.5210210e+02 -5.8032610e+02 3.6449550e+01
11 1.6140870e+02 0.00217758 2.8947780e-05 -1.4854380e+02 -3.2042700e+02 -1.1546030e+01
11 1.4402220e+02 0.0017636 -4.2687430e-06 -1.4188120e+02 5.3586390e+02 2.5880790e+00
11 1.3863330e+02 0.00228722 -4.1612020e-05 -1.3755290e+02 -6.2269440e+02 1.6067670e+01
11 1.4999170e+02 0.00226777 -2.5239470e-05 -3.4764350e+01 -5.3908100e+02 5.8614460e+00
11 1.5088060e+02 0.00233529 -6.2150880e-05 -2.6055120e+01 -7.5549830e+02 2.3779400e+01
11 1.5313520e+02 0.00173288 1.1248400e-05 5.5084480e+01 3.9817360e+02 -1.4634560e+01
11 1.5198000e+02 0.00189926 -8.0222490e-05 2.3254080e+02 1.2889030e+02 1.4642700e+01
11 1.4781040e+02 0.00223738 3.6230590e-05 2.4676080e+02 -3.0653890e+02 -1.5861930e+00
11 1.4818120e+02 0.00180865 -1.2049280e-04 2.9860050e+02 2.4831110e+02 5.4134290e+00
11 1.6060380e+02 0.00215058 -3.7419290e-05 3.3153660e+02 -1.4830290e+02 1.3231850e+01
11 1.4154860e+02 0.00197277 -1.5701920e-04 4.3209410e+02 6.3021000e+01 1.5616590e+00
11 1.5541450e+02 0.00194409 1.0632520e-04 5.7970800e+02 5.1928060e+01 1.7165260e+01
